   b                         theta
   4.0262666543390386        3.2173990903579481     
   4.3075592498585173        1.6815035120630855     
   3.8469611014085352        1.5234508038673433     
   1.2540594423164211       0.68746939813241681     
   4.8047454595119738        2.6375479866699081     
   2.8221916319822880        3.3344757684777182     
   4.7361029876082048        4.4410340316859074     
   2.8287837330932444       0.69158646561855563     
   1.0042845560791966        6.2117302445621796     
   3.1001515012011405        2.8991996956670367     
   3.9620034179581114        3.0635060870935908     
   3.7330345252261443        2.4500737419653951     
   4.7142754649441327        5.8879989910892494     
   4.1548463494818426        5.3886258547302264     
   4.4207108799798291        1.7770994050006519     
   1.7460116938639345       0.60154890218933454     
   4.7482971040306490        4.9727713359144854     
   4.4234244423954729       0.63956794246496163     
  0.76960523512325207        1.0176915690326143     
   3.4577190550219425        3.6247208771439543     
   4.1600585203255003        2.5247003600920475     
   1.8496606752643407        4.0227119312580344     
   4.2121715418478285       0.84777435042157601     
   4.7977811889497337        4.8063171932918367     
  0.50187983256304836        1.4658310061869160     
   1.3674955549198640        5.7273288464774277     
   4.6996140101581716        2.5971383329890738     
   3.7591676982104483        4.4217760286596102     
   3.6014137969720195        2.9831181710193446     
   2.9911433961613549        5.9705284293552827     
   4.2737232721136822        5.7256748479644086     
   4.5448291484466301        4.8397318284787323     
   2.2160020233496849        5.3432435960265234     
   2.9994942946452823        4.4261712947752363     
   3.8565465997047670        3.8308794580422121     
   4.6177411253386254        3.4339146377890568     
   2.8517669049815346        1.9270688548531627     
   3.9783082400944547        3.9435394934945815     
   3.5976185237040204        3.2672057558654255     
   4.2310105724291613        1.4514853861907044     
   2.3468605411597534       0.31466184282037740     
   1.1567941455204880        1.0713139096224920     
   3.0761378281207987        3.0371815755826281     
   4.7481649628492493        3.1468847929696309     
   4.3235113507139609       0.60356757526273686     
   3.5782610226552105        2.8486522192288994     
   4.2534243931522466        3.5532750719052899     
   3.7164839356300883        4.2981893867345908     
   3.5740282886439276        4.2858916186278577     
   4.2765003700692503       0.69196526259486424     
   2.1054796604146997        3.9847528576036195     
   3.2937169773292689       0.92743571070523301     
   2.0518999051390989        1.1948550542331586     
   4.6778500616681509        4.6853500753151716     
  0.45294109279234906        2.7794942844350268     
   3.6435518773657058        2.9611690584969468     
   4.0151250551105608        1.3596727210236126     
   4.8795202188407751        5.8521746182518068     
  0.21288058293239026        2.8788441547272772     
   3.0522184862382136       0.19282000891594173     
   4.4687406702002059       0.87840081065967268     
   4.2829563346020976        1.1816675119341820     
   4.7691535932152398        4.6924493584325671     
   1.1316006758621258       0.93152404190050653     
   3.9326415736907823        3.8872483718306130     
   3.3988322076617132        5.0894052529945233     
   1.1013941674202463       0.49513644710923277     
   3.2637944464178137        1.2422526923805941     
   2.9518230279050917        1.9566261899241391     
   3.9126656971530323        2.8585986202190234     
   4.6223523438702419        2.2082208616545427     
   2.3786647756803747        2.2535906507676269     
   4.8485442887090668        6.0925827989560544     
   1.6081956224265141        5.9267994770283803     
   2.2079837418219359        4.4495676056714730     
   4.7704842172720623        1.3735067108973982     
   1.1771824471654273        4.4025956151090586     
   3.1506080921406427        1.1314776949680383     
   1.1948440639968640        2.4451793462654599     
   3.1885997019060386        2.8132438103910640     
   2.1856658133719771        3.8635562531930852     
   3.0636385842474905        2.1480284952617428     
   4.1444681991086982        2.5512540176124152     
   3.0788196301467838        1.1378870116981532     
   2.1688391061731971        4.0295426070216198     
   3.0216616885288321        4.5705282756184431     
   4.0691766790376720       0.67651597547814279     
   3.1848487140657298        6.2484408920526500     
   1.4995436606176937        3.0705995801683077     
   4.2019372542007698        4.5986533318699898     
   2.8947968147336480        2.8217300511985952     
   4.4471308682367701        5.5093939131803751     
   3.2154676812987533       0.57681553307512479     
   1.3392061275941092        3.3827024604765534     
   2.6929497033303980        4.6111920843194119     
   4.8574698274729613        1.8731826589583600     
   4.7501120540972028       0.82392534963410713     
  0.35603553608206873        4.1473307744978225     
   3.3240842502477044        5.1510758906895617     
   2.7844124292064238        1.1578219298351895     
   4.8346092138866057        1.2781293306574661     
   4.7193235830466769       0.92502535914064976     
   3.8733476440186165        2.8055260302407574     
   1.3335163980527369       0.26713092943087541     
   2.8238957121842860        3.4965979066545718     
   2.5812958191294166        4.1622915587595779     
   3.4553670433959738        2.7235940823974976     
   4.5740576430841458        4.5773735485748288     
   1.2770071373848721       0.17071967693892376     
   4.9847124247470500        5.0632340619764236     
   2.7745234256894720        2.0022863560170721     
   1.2036376216027498        3.0641267331988158     
   4.9988313374223745        2.3688534359882585     
   1.8986890935023706        1.9262856230949943     
   4.7980761376804937        5.0300257121327459     
   3.2357974213419380        1.5966239829516302     
   2.7654763391814372        3.7594762365199226     
   2.5033183260007617        1.7413508921245808     
   3.6108320422652000        3.0612353047810590     
   3.8877659430376421        3.5073731167020927     
   3.9836488306630495        2.6447348924282772     
   3.8675595116908488        5.9863329809883821     
   4.6788162093943262        5.9842979953554334     
   2.9857341350307456        5.2500021232786409     
   4.4162942867352806        2.2447726868854252     
   1.9467033873457864        3.3635370904523132     
   4.5096317555936469        2.5289896270481900     
   1.7665401962764262       0.73926482890136336     
   3.8064126085766508        3.5776933051285180     
   4.8038387898310111        4.5744066344369543     
   1.5028826172609215        1.9826415637595616     
   1.3206734114866676        5.0353642925348954     
   4.5289557528716742       0.55222389649004133     
   4.7760778186291128       0.33170076381337976     
   3.0667528150553642        3.4887332017981887     
   3.3073536276332498        5.6824665362155171     
   3.1567205098492717        5.0357653313244315     
   4.1696148829798183        1.9863936003744929     
   4.8534072541225388        1.8064399449725248     
   1.9178754767881205        2.1552480709958570     
   4.1367321252049809        4.9395732178428577     
   1.4124236965560075        3.2315856579723645     
   4.2801745977368482        3.3605140279511843     
   3.8200557929113139        4.0777882946171724     
   4.0597568707610305        5.7839047284201222     
   2.2847109215280890       0.97926684216273407     
   4.8516723854941155        1.5610281501209027     
  0.78039099338075080        4.3720930499483295     
   2.9980582369353534        2.4066463157491218     
   4.2273543539609779       0.38996971949074782     
   3.3177818508985597        3.5375240633449998     
   1.7064921808115228        5.0035708246199961     
  0.80607859564370343       0.11974187550274946     
   4.6944901027393984        4.9362829868944269     
   1.6164059968440965       0.76094082956793974     
   2.9850078687914112        5.7924973497623204     
   4.3403430868239736        2.7264158493327897     
   2.6059934657001707        4.6851839269212663     
   3.7906741422831960       0.81834165784652535     
   1.2457865728187334        2.3857788782330553     
   3.4887513689379728        4.0947285193576031     
   4.9186921999887900        5.8283315002000755     
   2.2027309319094717        3.5018305227294131     
   4.3458528290404272        1.9452177123498964     
   3.8683494763320700        1.4893766053438893     
   4.8694722585759012        1.0251285331702631     
  0.93552480332594767        3.2270769817899128     
   2.3613507837722683        1.3008378879869280     
   3.4671275801505552       0.74345847554011646     
   1.6665856601642337        3.7433016923661353     
   3.8377879110371866        1.3001882304951762     
   3.4235211644880073        3.5153297020437666     
   3.2989796900334567       0.71379942487793124     
   3.7402130621837326        2.2954488632914414     
   2.8752196633793501        3.3109522723854461     
   4.3438738630422966       0.13078220971558488     
   4.4371736478763060        1.7496088042903701     
   4.6025874980776997        3.3961065315508296     
   4.0128008941034130        3.8905054397602177     
   3.5332701470979639        2.7729865118680528     
   4.7337873594582298       0.17168044724232104     
   3.3140658980256141        8.5827062174526254E-004
   2.9793265860773173        2.0462773225108619     
   4.3465476628482609        3.0880720592451305     
   1.0556094287653093        5.3838814742117176     
   4.5506371835095960        2.9264757824547081     
   4.9176955401312679        2.7834368914670393     
   4.0697230753129947        1.2908951051930180     
   2.4572886519645771        5.6820538058073566     
   2.0846081645562320        4.7892421729031458     
   2.3435626857009688        5.3931221661269424     
   3.2207762277438756        2.9668818597372404     
   3.7690306889233312        4.2947076906871944     
   3.9523536130610264       0.54025328203629286     
   3.1927887748297792        1.3432419496970875     
   3.0608687025659851        3.2360149561538689     
   4.3417869817486947        3.5328912899346205     
   4.1315856505669082        3.3352540521156460     
   2.7523976497937319       0.28179122613461333     
   3.7159084271847780        2.1239128995047469     
  0.77756782523128720        2.8401947750538437     
   4.9621405620545040        2.9892324938260986     
   3.2072085262916357        4.0283438655309478     
   2.4722876382188854        2.9317843774388970     
   4.6424186441399762        1.3262267847429692     
   2.8374931810150352       0.88106326189206174     
   1.8951473246589601        5.1064237574719904     
   1.8801628325972644        3.4140708526533321     
   3.8532451080563694       0.50302557133921366     
   4.4944074824995814       0.45441487182105639     
   3.3710590706737174        5.6534922624693147     
   4.9157010616957297        2.8473387684669453     
   2.7358317753394550        4.8761432196127865     
   2.6411998534885277        5.8749339520838504     
   2.2713856807253743        5.7559663906310492     
   4.1314657310716916        2.1754276300827455     
   2.0174304192498598        5.3244849649021422     
   4.1657817139552451        1.5595493317288494     
   4.3905529105458623        2.8746276045072707     
   3.0297485058573459       0.46368865265506826     
  0.64385834147245680        4.0864857389129599     
   4.4831047032060942        1.6795470311265339     
   4.1565358580229441        5.4701380062823333     
   4.1548999630467476        1.9845061840655083     
   2.8571392519883032        1.9837268226257740     
   3.0340592601581400        4.5523114058064111     
   3.9410678452886834        2.9524050619657616     
   2.0348288827554804        5.7663786235323027     
   1.8517983697961973        2.7923132294691841     
   3.3647675637221166        1.1322009247449158     
   3.5629061250922884        1.2786713592650270     
   4.8081890140333625        2.0131892316485298     
   4.8614914790165482        1.5972136530533727     
   4.6992448703813023       0.91808607022033040     
   4.7939170443646093        2.9076112496389124     
   4.7459006394087000        4.2679257668561368     
   4.4611596952672228        3.9014091404432079     
  0.97028780493774613       0.39282148294885283     
   4.7622720943815384        1.0928224161500466     
  0.75980516805507259        1.7651995726744523     
   4.8177196438051553       0.90104745767221517     
   2.9123420261680271        1.4136938564991095     
   2.3377732658828383        5.4304466246613172     
   3.6219364411134576        4.1295890552383447     
   4.0651366586878694        5.8127632391072339     
   4.9319404786325070        1.8757562350885528     
   4.0826588258944554        4.5721885173130721     
   2.5156786413537304        3.0665873304735616     
   4.9415585419524879        1.8531161701527790     
   4.8324361261710065        5.1490287181438434     
   4.1982373826750470       0.95826126318734006     
   4.2751707266217203        5.4020219795362543     
   4.2096630992906876        4.1137834914576441     
   4.4597886002675144       0.81829128669453410     
   2.8023971169263282       0.78857281240663057     
   4.2484550614745391        4.7072239894221237     
   2.5149298734452543        1.8993640782839161     
   4.5659354475185143        4.9544983238997835     
   1.1399093458095104        5.4802396983429498     
   3.7583344855051126        1.0629646096883754     
   4.7286859202323592        2.6475700158366862     
   4.7616591025599906        4.3655022073925203     
   3.0724351939157746       0.81066804803526560     
   4.7383945993579166        1.4016364628082874     
   3.6573392528181303        6.0806280427003410     
   3.4164483049056598        4.0668084876083768     
   4.9512474164803413        1.0959056627816428     
   3.1840132079325434        2.3985891310907248     
   4.3961688137132553        4.7926451597036559     
   1.0049250159807519        1.5600593745117299     
   2.4390863859043788       0.86029080607273445     
   3.8053141655008722        3.1327471798102176     
   1.8582688733912942        3.9045697651576159     
   4.3270920751411932       0.46044193060168009     
   4.9437794866681122        3.3654124936238055     
   3.1551611172168865       0.53746382485404298     
   3.7145615972781116        5.2955011910612750     
  0.87938767275691232        3.7803600067394338     
  0.98607151867004850        4.3000295114439275     
   4.2983301704564427        3.9540086682935280     
   3.6131318774637284       0.97994856132863983     
   4.5880748273655305        2.8014126830165429     
   3.8165520371628379        4.3363741047014077E-002
   4.3071738139983822        3.9603888060239396     
   2.2309505487664234        1.7251438149890774     
   3.7098969982081442        2.8946507549865870     
   3.8315479327055240        2.4426091915538204     
   4.8173503671606666        2.5023156394224095     
   3.7531116408907450        3.9575024181924814     
   3.0404106188262983        2.6384872507343542     
   4.0498950397896705        2.3603312545755988     
   4.6814200148411524        3.6569468844912403     
   4.0402808600607614        2.9531169458481203     
   1.7630098767556994        4.9115959981203572     
   3.6028755528519691       0.94284868816816436     
   3.9961074456256629        4.5778631361349564     
   2.4031568979826199       0.10106824959944936     
   2.9453278369241689        4.6681264727445750     
   3.5266252288623550        5.3189807193664951     
   3.3160453517905992        4.1421586749076855     
   3.9696736943034194        3.2419188705187536     
   1.8880037695977219       0.42188276524623880     
   4.9338122921000229        3.3847972673812721     
   1.4012741818557231        4.4523356172638593     
   4.0731630425536931        3.0173527864998606     
   3.8817349684261311        5.5624617898055497     
   4.3413556722973183        2.8071745878403687     
   4.5845823976072477        2.7897539499611250     
   1.5203695002097950       0.93905822910970038     
   3.6988250816180326        2.2691401657903549     
   3.4493325510418744        6.0269489000148004     
   2.2705655887040050       0.57464159034347695     
   3.9202883340180312        3.1217588676653905     
   3.4814625183076076        1.0588763483967376     
   3.3518692565617823       0.17397632991834872     
   2.4095815657430233        4.9581639187223399     
   1.3776389674632323        3.2745221034392418     
   3.2739251661945845        5.2595450246194959     
   4.8312374031113174        5.3645158956354129     
   2.3930491108133074        5.1784875650309958     
   2.3391619526473111        5.9998865193338125     
  0.99758217910590408        2.1444580901427450     
   4.0643484453256891        3.8287675032089075     
   3.8980763795037543       0.79623649111050110     
   2.4601151001680530        6.1894943432610630     
   4.9424969448834037        1.1072388961634481     
   4.5832879613693542        3.8898723865844120     
   3.9340971514157759        2.7702027951368451     
   4.4701846352834558        5.6480116898336261     
   2.2183268138183010        2.7861718282063719     
   1.7006196961449231        2.9894352021936084     
   2.5445193143864153        3.8019468540511978     
   4.4547433250214636       0.57747792357381367     
  0.70963122865274331       0.18246960372963844     
   2.2975895487230158        5.0094758949147788     
  0.39449241017489400        3.7227486197484914     
  0.72454651939038728        3.1161911588013775     
   1.5532950093593725        4.5813944553267962     
   3.9872000203304570        5.0102982718589626     
   2.9106605703895894       0.51372367709348810     
   4.3852014716648071        1.8000970589816199     
   3.6733427339887497        4.8372982045776460     
   4.8051931931234115        3.0478988486415943     
   2.0121530172218489        1.2991629360953614     
   3.9344392419485019        1.1848429200083157     
   2.4768936870423439        4.9481162350262791     
   4.4446336384493188        4.0274745845855566     
   1.7471818050479240        3.9282524730766410     
   4.2667022605155864        5.1704568749840378     
   4.9044667016388575       0.50819574030427384     
   4.6700514812635952        6.0285034938741004     
   3.1681150007063037        2.1976215544804774     
   4.0396177006958807        2.8650224069942154     
   4.4640335435073890        4.2294914971900273     
   4.1726179598913822        5.8580778163251193     
   4.0455307649001773        5.7620366772756322     
   3.1709184427526731        3.7768123096517674     
   4.4117743133047114        6.0388255894811378     
   2.5197482720677504        3.0553804222999914     
   1.9830821961213487        3.6461766850701256     
   4.1745900323594256        1.8132410658018752     
   3.1494203343316913        4.9172615436791673     
   4.4714013588392802        5.2332034822177178     
   2.6700136163938542        5.2569216000345511     
   2.8298838038737655        1.3861973600237980     
   1.4912621172792853        1.0855304080400672     
   1.2132370783177646        5.0171196792833515     
   4.1614133728068659        1.2981289642911082     
   4.5076751412483453        5.1233491883954017     
   4.1133714816045428        2.2557834436435602     
   3.1525217410038402        5.9188104469372309     
   3.0994925997805103       0.82850801659556739     
   2.3149137832950344        1.3464345897893064     
   4.3356522204672761        5.4487222614555400     
   1.5669939771921588        4.0654545604479662     
   4.6461344203221042        6.2655540717105973     
   3.1981697601622763        2.2310635917098804     
   2.4529616280136954       0.26739108735904049     
   3.7540133941873832        1.8502175979313999     
   1.0641501964718683        1.7977435874838275     
   4.2073216358319350       0.81169442885252507     
   2.4029294565373029        3.6917250741624397     
   3.4662006714613334        4.6935793926132394     
   3.4407915145606442        5.7907210638479043     
   3.1003539045310085        2.0520675356817049     
   2.4542885549664177        5.6323085756902369     
   1.1918220046214680        3.0556665766801796     
   3.3292469530866233        1.7670061431736446     
   4.8447452223165461        3.4318126161568232     
   2.1040503532130792        5.1185184583089409     
   1.7082689620026614       0.92961325193610078     
   4.3145039806374150        2.2364586484114004     
   4.2888446909338267        2.0947514447153690     
   1.5997086832840459        3.1562545125444248     
   3.0927046556719180       0.86429498262224191     
   4.0381452261160078        4.4174674629837591     
   3.4054953740844485       0.49615028965650249     
   3.6398045145925599        5.3295271203411021     
   3.1908173785215475        2.1761816268583343     
   3.7081347022537852        2.0618123849556289     
   2.7442888996388817       0.88979184490945773     
   3.5841976640146038       0.14944688009988819     
   3.2392744444118504        1.8404518859744829     
   1.1868452073067430        2.5903381491018109     
   1.4420686168410595        2.9775836252163397     
   4.2042073086724239        5.4010278310162301     
   2.0198230461388356       0.97283014204476637     
   4.5035165127775025        2.6440547208776191     
   2.2781661627777257        5.7697617297732222     
   3.4121531673896133        2.8282835102302970     
   4.1845584601467998        6.2044982278038994     
   2.6034754705094949        2.3705346482251337     
   2.2335403423548965        1.2355999723844424     
   1.4901488762983135        2.7155216483508244     
   3.5154930527082726       0.89667222473190855     
   4.2431656209047492        3.9568310907557018     
   2.8979005738381201        5.1103721249629634     
   2.5863352853853798        6.0464891706620838E-002
   2.2626405500240914        3.5909039369199829     
   2.0972964246374479        1.8020898958520915     
   2.0616714759133168        4.5352200351139382     
   1.7242106220956170       0.86832068453040645     
   4.4690152973610591        3.0986582165921157     
   4.6792886677864818        2.2961122841473522     
   3.4764556552097114        2.3017216539948975     
   3.5387008742819348        1.6557555053055868     
   4.4341542117152404        5.9586966264409824     
  0.72923799807231604        5.5532224011459856     
   1.7946310137953427        1.4083514002589614     
   2.1121192513718490       0.97980436932165405     
   4.1351180724153744       0.84812217859436578     
   3.5383503202329742        2.3429847613390997     
   2.6534858599751274        1.1041372027989791     
   3.1875784472265938        2.6524302303457965     
   2.7247756588214909       0.41692474904928750     
   2.7650217173566416        2.8470141473391526     
   2.7943476632834447        2.7004947108520705     
   4.6463973157285725        3.5479514894447313     
   2.2580662012088055        3.7982667051508279     
   3.4998021751494224        1.7884846135515480     
   2.9487239521135580        1.2498068661176938     
   3.9148790632722976        3.5529994705516978     
   4.0369746104974835        6.0534273086371142     
   4.9553374855751100        3.9986386494729853     
   3.4441291170991333        4.2200402284162575     
   4.1299075381806540        1.8779486336698232     
   1.6656208214539521        6.0700238406770284     
   4.3025581670223447        5.6914240315908984     
   3.5442417056590774        3.5086014693631737     
   4.5798825131505527       0.21894433956668924     
   3.8797997639259520        4.9966266163150381     
   2.3929776369929527        1.4085593748102312     
   4.1968644388377552        5.0256922646657713     
   3.0794408123316592       0.86022701458518569     
   4.5752739790814809        5.7906913201633117     
   2.5994855228355833        5.6930743436143354     
   2.0957210258278880        2.0661566329860976     
   3.6802812556742848        3.0343299496347993     
   1.6926659610239905        2.4479679773165799     
   4.9438555406286966       0.25358766813371053     
   2.4853901734891708       0.82763375872837408     
   1.2560117000780471        4.5376252525681053     
   3.1421592260449578        1.6097593937752306     
   4.4632044546605840        1.0725425036549086     
   3.1148549946411155        2.8614720317457625     
   4.8947282944494628        2.9305844265598098     
   2.4721219222206807        1.6278048647812329     
   4.2444073911040778        3.1978264997008399     
   3.0088062657801773        4.6957190601662244     
   2.0846770112996449        5.3799978108964082     
   4.6049565345562007        1.3794585565466531     
   4.1232664466009243        5.5043793565318726     
   4.2814024908962320       0.87891779346235954     
   3.1656401313092619        5.5425706516712525     
   4.8942855623434625        2.5758112799130366     
   2.5832839829155501       0.98807901216264704     
   4.7471575131106851        5.4412554196816494     
   4.7269297118591851        5.4001065722056127     
   3.7829254855678518        2.6321605100292356     
   2.8707681111818721        3.9491762051887780     
   3.0725883512874748        6.2420416793912441     
   1.4733304522807251        4.4425560428051138     
   4.9345705605824186        5.7917984745019853     
   4.3805248407372401        5.8773010739751772     
   4.7138713888337467        1.4984044611958667     
   4.7356934315662267        5.0822814959871652     
   1.1527199905919459        5.9549385407932656     
   4.0286820152661953        4.4736370135328913     
   3.2263514516613263        1.6288358232456421     
   4.2887323523423024        1.9558277667583737     
   3.1865426978011686        3.7802155585065762     
   1.9312815444547262        5.0038036451507937     
   4.2381776134273084       0.69205810288527614     
   4.2611682874394390        5.5812364754125072     
   1.4988881603544262        5.6591582181298605     
   3.5209642468851716        1.9668651206188854     
   3.3148427866022185        1.0061922240665695     
   3.7364650614756254        3.5919903080146431     
   2.7898752325934155        3.0878059355884733     
   4.9450488366104004        1.7075307384114626     
  0.67148612087295012        1.9696653351915148     
   3.4891253015959429        3.4375785167533968     
   3.6438415666107189        2.2541960733034863     
   4.6772313139153363        1.2900322689781907     
   1.3950242058120264        2.7287334871769087     
   4.4844710211482859       0.61806712789795659     
   3.6298386251476842        5.5481122916619166     
   4.5712445464732356       0.61217225546563825     
   3.1593148351158358        3.0082003073369941     
   2.5259909207969340        5.6404792480645760     
   4.7669794816256879        2.1017233548711123     
   2.8864179935757397        1.7007753886670043     
   4.6015982085025700        3.7229932441315947     
   3.1612388476680424        4.1074982863279299     
   3.0088346581771446        4.2942973301056186     
   3.1941652916767067        5.7040902510440317     
   3.6365702675686826        3.3096586223059092     
   2.4769852276325710        4.6543857130487725     
   4.5606931796256767        3.8666149004892643     
   3.5239021858587147       0.74654043157666139     
   1.5791727694450541        3.6373448009402507     
   4.4016101416295843        4.6704390392739930     
   3.3627767290333468        6.1451346104051066     
   4.4163251979920100        5.3155594742096346     
   3.7738125203864574        2.1324459429231957     
   2.3905826743483165        1.1460555089970674     
   3.3169721202434941        4.0633334259960456     
   1.9314827946239870       0.26461298273702305     
   3.5429317206134585        3.3467612971386025     
   3.3402938575916803        2.9713864885317749     
   3.4845288503063987       0.63676006978147159     
   2.4538664006839443        3.0395390262904045     
   2.7760136305947980        4.8442507960473424     
   1.9950587771696173        5.3975934219471373     
   3.2979118089138670        6.2192564878738903     
   1.1711825909047771        4.6460565768800484     
   2.5689334491934228       0.60336886851441041     
   3.0687017882136884        4.8309062077168434     
   3.2574695853233653        5.9347015039581930     
   2.0811642996343975        2.3178498675338299     
   3.2209724397501560        2.2104387442852853     
   4.7399728408078809        5.9256135566070629     
   4.6189141635138666        1.3457045125530835     
   4.5426149668210520        2.6136592304581079     
   3.8526881075664310        4.0297871679196566     
   1.8695764331673375       0.96607612650948405     
   2.9740925509618901        3.5005431531176434     
   4.2210283909809636        3.9964838437427148     
   4.6346375929673140        3.0782463450709705     
   3.2325022471434521        4.8161465851036018     
   3.5315909108945087        4.5951461261394870     
   1.3407616157487325        1.0781125382530765     
   4.4199648137041496        4.2840887487817598     
   4.0843242487023499        3.4970540255839948     
   3.5104523171233319        3.9704727174601335     
  0.15119284773431249        3.2366241657098453     
   4.4066092452798529        2.8960021920710193     
   4.6248278080772263        5.4360087853324401     
   2.1755933195600723        1.5324451241847918     
  0.55217625553069338        1.5301845345790874     
   1.9283279588665199        4.2353877872244876     
   3.1384838424563584        3.1250591395534397     
   3.1578129026114694        1.3035284910535205     
   3.6952580152131835        3.7819062018765273     
   2.6282573981339223        1.3017458360441563     
   3.8168291545360100        1.3440474377426810     
   2.1571430324829737        1.2312295317733950     
   4.5771484157911217        5.0572064571364805     
   1.8269771527381087        1.3604688622813048     
   4.0642022690872288        5.1125923935647037     
   3.1932937989157901        1.0031592006415273     
   4.5581190004906915        1.0312586893716447     
   3.1762122512245399        6.1422667940274520     
   3.5040380600691678        4.6002557832398905     
   2.2776616262349645        3.4239287902713564     
   2.8078936161432386        4.5461090783275013     
   3.2881760674563107       0.19344197479967706     
   1.9793524587008502        5.4611796991028809     
   4.7347611906139795        6.0421955440939712     
   1.6532215396828145        5.2769712985230424     
   2.5250598742164048        4.0288419847271744     
   4.6645904078233231        3.1019966479183236     
   1.4639093425164085        6.0965196699896342     
   3.6117457786941216        1.0357349904032840     
   4.8790908461396088        3.5590870927096625     
   1.9178614876031683        3.7890729637149700     
   3.8818573762345618       0.82692465973917051     
   2.7807171745139252        2.7921085196103546     
   4.4992306369554349        1.1360508405937129     
   4.9989076682659555        2.9427885045126789     
   4.9658670911920391        4.7941091069322024     
   2.6415428924113882        2.4662975107608838     
   3.5202797076623398        4.1620855069038329     
   4.6963140640028476        4.1177036073743940     
   1.2930839781671575        3.0692489807601055     
   3.1858326659294089        4.6082032680999943     
   3.8544075910639961       0.80845564723002639     
   2.6561111806501030        4.7847039563038170     
   3.5304214596902934        5.5739413982857604     
   3.1767824854416196        3.4571748139938525     
   4.0108081241260827        4.5885630906085710     
   2.4710384750386121        8.3532249558332924E-002
   2.8055353320374228        3.6981322710584457     
   4.9199001060307870       0.65132709483972384     
   3.7790943924777038        2.1948394662461821     
   4.1175558425092920        5.9618002343686181     
   4.8486153485277077        4.4142060722615097     
   2.0926144075065451        4.1972145287509566     
   4.1304253871667376        4.1655115383074426     
   3.3347202663799065        3.2785016100176492E-002
   3.3813785904563471        2.9988004629926293     
   3.7723596117776985        1.4367161202752627     
   3.7515151474782966        5.2843551784575391     
   1.1255506404317979       0.87113692055157299     
   4.6518365135619453       0.47754251849050811     
   2.8032566830533066        3.2943085559398382     
   3.9030870171611198        2.8916680236935264     
   3.5316271297015005        2.2515512476335453     
   3.2188125044124050        1.9700354309777672     
   3.5024535051474128        3.5095453749271290     
   3.4835730731058288        5.0408171799553996     
   4.7694187934748156        3.1898105181343936     
   4.8041692317524261        5.6612976663010368     
   1.9465462260505919       0.65241085379361663     
   3.5378724299396214        4.0399702851767323     
   4.3002268612237158        1.1750255364210092     
   4.3279102008600603        1.8862720695582582     
   1.1836145009465429        1.5513694586568567     
   4.5019134825350733        5.6615849287018394     
   1.9615853730268342        5.5610653657000233     
   2.0350720253960173        5.8814327793384207     
   3.2131443105140867        4.3121622677414750     
   3.3363481350747164        2.1818320009027627     
   3.1357907531653346        4.9468624836409836     
   4.5672521507953583        4.8766934563563149     
   4.7184712031634444        1.7860407799273810     
   2.3808824129167174        3.4112987844940723     
   4.7110282367946690        3.5891382188243082     
   4.8454919116935455       0.69921576204330360     
   3.5084759543698540        4.2626922914072019     
   4.7081699263998864        2.7357827054017578     
   4.3107926470215734        2.9732071650347658     
   1.4019265766008135        2.3703837726641583     
   4.2047202574006928        2.7001740034782027     
   3.3779791712623286        5.7403105389720981     
   3.4065052795034871        1.1930582535965348     
   4.6781334795339582       0.78050911775081133     
   2.4260157457436931        1.8004407053044049     
   4.6643264263413462        3.1744937920891956     
   4.5551525779884861        5.1660508776421592     
   3.1931166850826171        6.0667993410967238     
   3.3909318203351129        6.0694518272216511     
   4.8518707433513875       0.75902632136128723     
   3.7801788644950229        3.4427700380230184     
   3.2344166764173461       0.67516525680833639     
   3.4665863827244325        6.0315299111467136     
   4.1029677337216057        4.3459491238102554     
   4.8373944400493425        4.3961228718581431     
   2.5900995564294806        3.9401592389479627     
   4.5148954765360951       0.70977007528141578     
   3.6415509918324669        2.4976586270833123     
   4.0517421355291425        1.6412775558206406E-002
   1.8623814593702803        1.6568619592525580     
   4.5770886712669876       0.77518388086143108     
   3.7920388296631775        4.7837539386832644     
   2.6161781050304445        4.3528880070247107     
   2.4057540540812861        1.0192904887856611     
   4.1322673285613369        5.0563319894786485     
  0.59000975115419063        4.4654403114351160     
   4.6185289761126942       0.97188166135902887     
   4.6670035528652694        5.0492151003841261     
   2.0070404652775342        3.5711206623261065     
   4.3665437783470251        1.2416109092595786     
   4.7175177418366054       0.87443575958715125     
   3.5756041991270697        5.9480748038169766     
   1.2727518794611934        5.0900200791002241     
  0.80372930837117496        5.6324453619210013     
   1.6506942616308431        1.4893691288219360     
   3.8866239127644815        4.6392191869310828     
   4.8079259683906503       0.52516518356139308     
   1.3008452105490174        4.8643223796291020     
   3.8672733931157284        6.0038357520986301     
   2.2877268072157557        6.1140997950833542     
   1.1021223467744732       0.50977668155661471     
   4.1819815363995136        5.6872361721977462     
   4.9705805197750852        2.4740629756019015     
   2.2656614900476582        5.9128013635760563     
   3.2762502215131346        5.1958761278970460     
   3.6857431478659013        2.6622249711968418     
   3.1431927104606885        1.2166530686881400     
   4.4590648424261357        5.5460222590061647     
   3.3525621280570412       0.34336310812541376     
   1.6912523044234085        1.1140455880583628     
   4.9748488877623318        4.0827499464193231     
   3.0807530558243750        2.9346565952203774     
   4.1718063813664763        4.5888014926517986     
   3.0761840026827940        3.7933913055698834     
   3.0479568892193694        4.8615972927886819     
   4.9732403082512375        5.0241874675479332     
